station_id,station_name,stn_lat,stn_lon,stnz
USC00142894,FREDONIA,37.5339,-95.8269,272.2
USC00143074,GIRARD,37.5081,-94.8394,301.8
USC00143867,HUMBOLDT,37.8117,-95.4456,286.5
USC00143954,INDEPENDENCE,37.2364,-95.7003,245.4
USC00143984,IOLA 1 W,37.9233,-95.4242,290.8
USC00145536,MOUND VALLEY 3 WSW,37.1872,-95.4508,243.8
USC00146242,PARSONS 2 NW,37.3678,-95.2881,277.4
USC00146414,PITTSBURG,37.3903,-94.7025,276.8
USC00149080,YATES CTR,37.8833,-95.7278,338.9
USC00230163,ANDERSON 3W,36.645,-94.4855,340.5
USC00232240,DIAMOND 2W,36.9858,-94.3553,326.1
USC00232511,ELDORADO SPRINGS,37.8642,-94.0156,278.9
USC00234705,LAMAR 7N,37.5983,-94.2842,293.5
USC00235976,NEOSHO,36.865,-94.3603,314.9
USC00235987,NEVADA WTP,37.8394,-94.3739,265.5
USC00348380,SPAVINAW,36.3894,-95.0597,208.8
USC00349101,UPPER SPAVINAW PORT,36.3481,-94.8244,242.3
USW00003978,BENTONVILLE MUNI AP,36.35,-94.2167,395.0
USW00003998,PARSONS TRI CITY AP,37.3281,-95.5044,264.0
USW00013968,TULSA INTL AP,36.1986,-95.8783,194.8
USW00013981,CHANUTE MARTIN JOHNSON AP,37.6706,-95.4847,298.7
USW00013987,JOPLIN RGNL AP,37.1522,-94.4953,296.3
USW00023908,JOPLIN 24 N,37.4278,-94.5828,290.2
USW00053908,TULSA RICHARD L JONES JR AP,36.0425,-95.9903,189.0
USW00053922,FAYETTEVILLE SPRINGDALE NW AR,36.2897,-94.3114,389.5
USW00053955,SILOAM SPRINGS AP,36.1906,-94.4908,363.6
USW00093967,COFFEYVILLE MUNI AP,37.0911,-95.5725,227.4
USW00093993,FAYETTEVILLE DRAKE FLD,36.0103,-94.1683,377.0
USC00031132,CALICO ROCK 2 WSW,36.1092,-92.1636,106.7
USC00033164,HARRISON,36.1956,-93.1061,345.0
USC00033909,KINGSTON 2S,36.0086,-93.5206,653.8
USC00034106,LEAD HILL,36.4194,-92.9158,253.0
USC00035036,MTN HOME 1 NNW,36.3458,-92.3939,243.8
USC00230304,ASH GROVE 4S,37.2614,-93.5914,344.1
USC00230360,AVA 6NW,37.0092,-92.7561,381.9
USC00230657,BILLINGS 1SW,37.0539,-93.5756,399.3
USC00230789,BOLIVAR 1 NE,37.6164,-93.3914,300.8
USC00230887,BRANSON AP,36.5394,-93.1997,392.0
USC00231087,BUFFALO 2N,37.6669,-93.1069,326.4
USC00231383,CASSVILLE,36.6875,-93.8694,419.4
USC00232981,FT LEONARD WOOD,37.7481,-92.1053,342.3
USC00233094,GALENA,36.8061,-93.4678,313.0
USC00234825,LEBANON 2W,37.685,-92.6939,379.8
USC00235027,LOCKWOOD,37.3908,-93.9492,328.3
USC00235227,MANSFIELD,37.1086,-92.5789,441.4
USC00235307,MARSHFIELD 4 WSW,37.3233,-92.9828,431.0
USC00235704,MONETT 4SW,36.8617,-93.9625,432.8
USC00235834,MTN GROVE 2 N,37.1542,-92.2619,446.8
USC00236452,OZARK,37.0194,-93.2339,345.6
USC00236460,OZARK BEACH 2 NNE,36.6917,-93.1117,267.0
USC00236777,POMME DE TERRE DAM,37.905,-93.3167,276.5
USC00238082,STOCKTON DAM,37.6967,-93.7725,281.0
USC00238754,WASOLA 5N,36.8581,-92.5875,373.7
USC00238777,WAYNESVILLE 2 W,37.8131,-92.2317,271.3
USR0000MAVA,AVA MISSOURI,36.9431,-92.65,399.6
USR0000MMTV,MT. VERNON MISSOURI,37.0711,-93.8972,376.4
USW00003918,FLIPPIN MARION CO RGNL AP,36.2908,-92.59,219.2
USW00013971,HARRISON BOONE CO AP,36.2672,-93.1567,417.9
USW00013995,SPRINGFIELD,37.2353,-93.4006,419.1
USW00053918,MTN HOME BAXTER CO RGNL AP,36.3706,-92.4719,281.0
USW00093981,SPRINGFIELD WBO,37.2,-93.3,403.9
USC00031632,CORNING,36.4083,-90.5917,75.0
USC00032366,EVENING SHADE 1 NNE,36.0803,-91.6147,156.7
USC00033132,HARDY,36.2747,-91.5056,121.9
USC00034572,MAMMOTH SPRING,36.4947,-91.535,153.0
USC00035563,PARAGOULD 1S,36.0336,-90.4978,82.3
USC00035820,POCAHONTAS 1,36.2642,-90.9683,96.0
USC00036403,SALEM,36.3561,-91.8036,207.3
USC00230127,ALTON,36.6933,-91.4011,247.5
USC00231674,CLEARWATER DAM,37.1319,-90.7756,201.2
USC00232809,FARMINGTON,37.7919,-90.4097,274.3
USC00234919,LICKING 4N,37.5544,-91.8833,359.7
USC00236791,POPLAR BLUFF,36.7578,-90.4056,112.8
USC00236826,POTOSI 4 SW,37.8956,-90.8414,358.1
USC00237263,ROLLA MISSOURI S&T,37.9567,-91.7761,357.5
USC00237309,ROUND SPRING 2SW,37.2597,-91.4278,252.7
USC00237506,SALEM,37.6339,-91.5361,367.3
USC00238184,SUMMERSVILLE 3 SE,37.14,-91.6269,376.7
USC00238700,WAPPAPELLO DAM,36.9231,-90.2836,125.0
USC00238880,W PLAINS,36.7267,-91.8736,336.8
USC00239056,WINONA 3 SW,36.9789,-91.3844,292.9
USR0000MBSP,BIG SPRING MISSOURI,36.975,-91.0181,304.8
USR0000MDON,DONIPHAN MISSOURI,36.6269,-90.8239,193.5
USR0000MSIN,SINKIN MISSOURI,37.5014,-91.2594,406.3
USW00003975,POPLAR BLUFF MUNI AP,36.7697,-90.3225,99.7
USW00023909,SALEM 10 W,37.6344,-91.7225,365.2
USW00053901,W PLAINS MUNI AP,36.8792,-91.9053,373.7
USW00093991,WALNUT RIDGE MUNI AP,36.1253,-90.9244,83.2
USC00110187,ANNA 4 N,37.5222,-89.2486,180.7
USC00111265,CARBONDALE SEWAGE PLT,37.7308,-89.1658,118.9
USC00112353,DIXON SPRINGS AGRIC CTR,37.4389,-88.6678,160.6
USC00112483,DU QUOIN 4 SE,37.9878,-89.1931,128.0
USC00113580,OLMSTED L&D,37.1844,-89.0658,114.3
USC00113879,HARRISBURG,37.7408,-88.5244,111.3
USC00114629,KASKASKIA RVR NAVIGATION LOCK,37.9836,-89.9469,115.8
USC00118020,SMITHLAND L&D,37.1644,-88.4311,108.8
USC00150611,BENTON,36.8581,-88.3364,111.3
USC00152442,EDDYVILLE 5S,37.0486,-88.0728,159.4
USC00155694,MURRAY,36.6122,-88.3011,150.0
USC00158555,W PADUCAH 2W,37.0683,-88.7725,125.9
USC00232235,DEXTER,36.8,-89.9667,116.1
USC00234226,JACKSON,37.3781,-89.6678,134.1
USC00235207,MALDEN MUNI AP,36.5994,-89.9894,88.4
USC00235253,MARBLE HILL,37.3056,-89.975,133.5
USC00236641,PERRYVILLE WTP,37.7342,-89.92,153.0
USC00237772,SIKESTON PWR STN,36.8775,-89.6231,94.5
USC00400705,BIG SANDY,36.235,-88.0908,111.3
USC00401352,CAMDEN,36.0519,-88.0828,128.9
USC00402600,DRESDEN,36.2836,-88.7064,137.2
USC00404417,HUNTINGDON WTP,36.0028,-88.4253,134.1
USC00408065,SAMBURG WR,36.4528,-89.3028,94.5
USC00409219,UNION CITY,36.3925,-89.0317,106.7
USR0000IBNR,BEAN RIDGE ILLINOIS,37.2486,-89.3783,213.4
USR0000ICBO,CRAB ORCHARD ILLINOIS,37.6792,-89.0028,137.2
USR0000IDIX,DIXON SPRINGS ILLINOIS,37.4361,-88.6672,164.6
USR0000KKYL,KYLBL KENTUCKY,36.7764,-88.0631,197.8
USR0000MFAR,FARMINGTON MISSOURI,37.7617,-90.0,288.3
USR0000TCAM,CAMDEN TOWER TENNESSEE,36.0661,-88.1686,156.1
USW00003809,DYERSBURG MUNI AP,36.0003,-89.4094,91.4
USW00003816,PADUCAH,37.0683,-88.7719,154.2
USW00003935,CAPE GIRARDEAU MUNI AP,37.2256,-89.5786,101.8
USW00093810,CARBONDALE STHRN ILLINOIS AP,37.7833,-89.2453,121.9
USC00121256,CANNELTON,37.8994,-86.7072,122.5
USC00122731,EVANSVILLE MUSEUM,37.965,-87.5731,114.0
USC00126001,MT VERNON,37.9286,-87.8956,108.8
USC00128698,TELL CITY,37.9531,-86.7747,118.9
USC00128967,JT MYERS LOCKS & DAM,37.7953,-87.993,103.6
USC00150422,BARREN RVR LAKE,36.8978,-86.1247,187.5
USC00151810,CORNERS,37.7928,-86.2325,187.5
USC00153994,HOPKINSVILLE,36.8489,-87.5208,158.5
USC00155067,MADISONVILLE,37.3475,-87.5239,129.5
USC00155097,MAMMOTH CAVE,37.1317,-86.1481,231.6
USC00155280,MCDANIELS,37.6497,-86.4308,129.5
USC00155444,MILLERSTOWN 4E,37.4336,-86.0089,182.9
USC00155834,NOLIN RVR LAKE,37.2814,-86.2497,189.9
USC00156091,OWENSBORO 3ENE,37.7797,-87.0686,125.6
USC00156595,PROVIDENCE,37.3997,-87.7622,124.7
USC00156882,ROCHESTER FERRY,37.2167,-86.8936,118.9
USC00156988,ROUGH RVR LAKE,37.6178,-86.5044,170.7
USC00157049,RUSSELLVILLE,36.855,-86.8883,173.7
USC00157215,SCOTTSVILLE,36.7461,-86.2258,226.5
USC00400669,BETHPAGE 1 S,36.4583,-86.3239,170.7
USC00401640,CHARLOTTE,36.1722,-87.1805,211.5
USC00401663,CHEATHAM L&D,36.3211,-87.2217,119.5
USC00401790,CLARKSVILLE WWTP,36.5472,-87.3353,122.5
USC00401795,CLARKSVILLE NO.2,36.4975,-87.3356,151.2
USC00402489,DICKSON,36.075,-87.3958,237.7
USC00402589,DOVER 1 W,36.4819,-87.8628,144.8
USC00403465,GLADEVILLE,36.065,-86.4175,182.9
USC00404876,KINGSTON SPRINGS,36.1033,-87.1153,157.6
USC00405118,LEBANON 7 N,36.2981,-86.2631,155.4
USC00406180,MONTGOMERY BELL SP,36.1014,-87.2847,182.9
USC00406403,NASHVILLE BERRY FLD,36.1136,-86.6781,170.7
USC00406803,OLD HICKORY DAM,36.2953,-86.6569,140.2
USC00406806,OLD HICKORY WFO,36.2469,-86.5631,179.8
USC00407359,PORTLAND SEWAGE PLT,36.5878,-86.5258,242.0
USC00408238,SHELBY BOTTOMS NATURE,36.1661,-86.7247,123.4
USC00408562,SPRINGFIELD EXP STN,36.4711,-86.8414,227.1
USC00408916,TENNESSEE RIDGE,36.325,-87.7886,220.1
USC00409431,WARNER PARK,36.0608,-86.9064,190.5
USC00409709,WHITE HOUSE,36.4511,-86.6456,249.9
USR0000KGRE,GREENVILLE KENTUCKY,37.2672,-87.2028,168.2
USR0000TBUR,BURNS TENNESSEE,36.065,-87.2831,215.2
USW00003894,CLARKSVILLE OUTLAW AP,36.6169,-87.4117,167.6
USW00013897,NASHVILLE INTL AP,36.1106,-86.6881,178.9
USW00053803,OWENSBORO DAVIESS CO RGNL AP,37.75,-87.1667,122.8
USW00063849,BOWLING GREEN 21 NNE,37.2503,-86.2325,240.8
USW00093808,BOWLING GREEN WARREN CO AP,36.9647,-86.4239,159.4
USC00151890,CRAB ORCHARD 6 N,37.4903,-84.4375,312.4
USC00151895,CRESSY,37.83,-84.0347,219.5
USC00154208,JAMESTOWN WWTP,37.0056,-85.0617,271.3
USC00154449,KNOB LICK 4S,37.0244,-85.6986,310.9
USC00401310,BYRDSTOWN,36.5803,-85.1256,268.2
USC00401480,CARTHAGE,36.2456,-85.945,157.0
USC00402009,COOKEVILLE,36.1075,-85.5033,332.2
USC00402202,CROSSVILLE ED & RESEARCH,36.0147,-85.1314,551.7
USC00403370,GAINESBORO,36.3661,-85.6553,148.4
USC00406170,MONTEREY,36.1483,-85.265,566.9
USC00406493,NEWCOMB,36.5517,-84.1728,309.1
USC00406619,NORRIS,36.2131,-84.0603,338.3
USC00406829,ONEIDA,36.5028,-84.5308,438.9
USC00407141,PICKETT SP,36.5514,-84.7967,495.3
USR0000KALP,ALPINE KENTUCKY,36.7956,-85.3803,260.0
USR0000KSOM,SOMERSET KENTUCKY,37.0556,-84.615,282.5
USR0000TBIG,BIG SOUTH TENNESSEE,36.475,-84.6542,440.4
USR0000TCOK,COKER CREEK TENNESSEE,36.28,-84.275,518.2
USW00003849,LONDON CORBIN AP,37.0894,-84.0689,360.0
USW00053868,OAK RIDGE ASOS,36.0231,-84.2336,274.3
USW00063855,CROSSVILLE 7 NW,36.0139,-85.1344,583.1
USC00150381,BARBOURVILLE,36.8825,-83.8819,301.8
USC00150483,BEATTYVILLE 4N,37.6336,-83.7161,329.2
USC00151080,BUCKHORN LAKE,37.3417,-83.4706,237.7
USC00154138,INEZ 2 E,37.8725,-82.5194,216.4
USC00156028,ONEIDA,37.2669,-83.65,231.6
USC00156136,PAINTSVILLE 1E,37.8175,-82.7883,192.0
USC00156563,PRESTONSBURG 3WSW,37.655,-82.8294,231.6
USC00157130,SALYERSVILLE WTR WKS,37.7392,-83.0672,295.7
USC00157431,SKYLINE 1 SE,37.0875,-82.9925,330.1
USC00157652,STANTON 2W,37.8603,-83.8969,219.5
USC00158635,WHITESBURG 2SE,37.1025,-82.8047,378.0
USC00402806,ELIZABETHTON,36.3539,-82.2486,453.2
USC00402934,ERWIN 1 W,36.1422,-82.4261,524.3
USC00403679,GREENEVILLE EXP STN,36.1056,-82.8436,402.3
USC00404858,KINGSPORT,36.5194,-82.5275,391.4
USC00405777,MAYNARDVILLE,36.2292,-83.8219,337.1
USC00406271,MORRISTOWN RADIO WCRK,36.2067,-83.3325,409.7
USC00406272,MORRISTOWN WFO,36.1683,-83.4028,402.3
USC00407770,ROAN MTN 3SW,36.1639,-82.0953,890.3
USC00407884,ROGERSVILLE 1 NE,36.4161,-82.9839,413.0
USC00408868,TAZEWELL,36.465,-83.5603,416.1
USC00440735,BIG STONE GAP,36.8567,-82.7997,446.8
USC00441825,CLINTWOOD 1W,37.1456,-82.4908,477.3
USC00443640,GRUNDY,37.2822,-82.0886,352.7
USC00444410,JOHN FLANNAGAN LAKE,37.2322,-82.3464,453.5
USC00444777,LEBANON,36.9028,-82.0383,582.8
USC00446125,NORA 4 SSE,37.0153,-82.3197,810.2
USC00446173,N FK LAKE,37.1244,-82.6339,510.5
USC00446626,PENNINGTON GAP,36.7586,-83.0106,414.5
USC00449215,WISE 1SE,36.9725,-82.5578,781.5
USC00462522,DUNLOW 1 SW,37.9494,-82.4047,339.2
USC00469610,WILLIAMSON,37.6781,-82.2892,209.7
USR0000KBSN,BIG SANDY KENTUCKY,37.75,-82.6333,359.7
USR0000KJAC,JACKSON CO. AP KENTUCKY,37.5922,-83.3178,423.1
USR0000KKOO,KOOMER KENTUCKY,37.7689,-83.6333,396.2
USR0000KYEL,YELLOW CREEK KENTUCKY,36.6036,-83.6961,332.2
USR0000TCHU,CHUCK SWAN SF TENNESSEE,36.3689,-83.8986,505.1
USR0000THAM,HAMBLEN CO HQ TENNESSEE,36.2572,-83.2772,354.5
USW00003889,JACKSON,37.5908,-83.3131,445.3
USW00013877,BRISTOL AP,36.4797,-82.3989,456.0
USC00310506,BANNER ELK,36.1617,-81.8742,1136.9
USC00310645,BEECH MTN,36.1875,-81.8742,1542.3
USC00310982,BOONE 1 SE,36.2139,-81.6456,944.9
USC00312238,DANBURY,36.43,-80.1789,310.6
USC00312740,ELKIN,36.2547,-80.8639,277.4
USC00313072,FLAT SPRINGS 1E,36.2525,-81.9136,1015.0
USC00313565,GRANDFATHER MTN,36.0964,-81.8311,1609.3
USC00313566,GRANDFATHER MTN MUSEUM,36.0894,-81.8356,1425.9
USC00314496,JEFFERSON 2 E,36.4175,-81.4297,840.9
USC00315890,MT AIRY 2 W,36.4961,-80.6522,329.2
USC00316256,N WILKESBORO,36.1639,-81.1536,341.4
USC00316686,PFAFFTOWN,36.1561,-80.3703,289.6
USC00318158,SPARTA 3.5 SSW,36.4592,-81.1528,917.8
USC00318694,TRANSOU,36.4003,-81.3053,863.8
USC00319555,W KERR SCOTT RESV,36.1308,-81.2275,326.1
USC00319675,YADKINVILLE 6 E,36.1306,-80.5481,266.7
USC00406292,MTN CITY 2,36.4739,-81.8033,737.3
USC00440021,ABINGDON 3S,36.6686,-81.9647,586.7
USC00440766,BLACKSBURG NWSO,37.2039,-80.4144,641.0
USC00441209,BURKES GARDEN,37.0908,-81.3364,935.1
USC00441692,CHRISTIANSBURG,37.1278,-80.4033,640.1
USC00441999,COPPER HILL,37.0817,-80.135,867.5
USC00443272,GALAX WTP,36.6544,-80.9172,713.5
USC00445453,MEADOWS OF DAN 5 SW,36.6667,-80.4481,678.2
USC00446955,PULASKI 2 E,37.0558,-80.7842,634.0
USC00446999,RADFORD 3 N,37.2008,-80.5864,548.6
USC00447174,RICHLANDS,37.0925,-81.7936,582.2
USC00447506,SALTVILLE 1N,36.8894,-81.7711,528.2
USC00448022,PEARISBURG 4 SSE,37.2786,-80.6889,511.5
USC00448170,STUART,36.6364,-80.2544,419.1
USC00449301,WYTHEVILLE,36.9364,-81.062,638.6
USC00460102,ALDERSON,37.7272,-80.6583,473.0
USC00460580,BECKLEY VA HOSPITAL,37.7647,-81.1942,710.2
USC00460925,BLUEFIELD,37.2556,-81.2264,874.8
USC00463671,GREENVILLE 1 SE,37.5375,-80.6633,507.2
USC00465224,LEWISBURG 3 N,37.8567,-80.4042,701.0
USC00465353,LOGAN,37.8664,-81.9844,204.8
USC00466325,MULLENS 3 E,37.5783,-81.3272,476.7
USC00467372,RD BAILEY LAKE,37.5967,-81.8244,389.2
USC00469522,WHITE SULPHUR SPRINGS,37.7883,-80.3083,584.9
USR0000NREN,RENDEZVOUS MTN NORTH CAROLINA,36.2275,-81.2975,726.6
USR0000VCRA,CRAIG VALLEY VIRGINIA,37.5222,-80.0797,385.9
USR0000VVIE,GRANDVIEW WEST VIRGINIA,37.8325,-81.0678,917.4
USW00003859,BLUEFIELD MERCER CO AP,37.2978,-81.2036,870.2
USW00003872,BECKLEY RALEIGH CO AP,37.7836,-81.1228,760.2
USW00093807,WINSTON SALEM REYNOLDS AP,36.1333,-80.2244,291.7
USC00312631,EDEN,36.4742,-79.7433,206.7
USC00313625,GREENSBORO WTP,36.0831,-79.8045,233.2
USC00313919,HAW RVR 1E,36.0639,-79.3692,193.9
USC00313969,HENDERSON 2 NNW,36.3489,-78.4119,146.3
USC00313971,HENDERSON 4 NNE,36.3644,-78.3883,152.4
USC00315123,LOUISBURG,36.1025,-78.3042,79.2
USC00317202,REIDSVILLE 2 NW,36.3797,-79.6944,271.3
USC00317516,ROXBORO 7 ESE,36.3464,-78.8858,216.4
USC00440243,APPOMATTOX,37.3261,-78.8275,259.1
USC00441082,BROOKNEAL,37.0678,-78.9517,124.4
USC00441606,CHASE CITY,36.7775,-78.4756,125.9
USC00441614,CHATHAM,36.8219,-79.4103,197.2
USC00441746,CLARKSVILLE,36.6214,-78.5506,100.6
USC00442044,COVINGTON FLTR PLT,37.8111,-79.9883,379.2
USC00442245,DANVILLE 2 SE,36.5628,-79.3633,119.5
USC00443310,GATHRIGHT DAM,37.9458,-79.9542,539.5
USC00444128,HOT SPRINGS,37.9994,-79.8322,684.0
USC00444414,JOHN H KERR DAM,36.6003,-78.3011,76.2
USC00444876,LEXINGTON,37.7767,-79.4386,334.4
USC00445300,MARTINSVILLE FLTR PLT,36.7047,-79.8653,237.7
USC00446491,SCOTTSVILLE 6SE,37.7428,-78.4014,95.1
USC00447278,ROANOKE 8 N,37.3622,-79.9586,352.7
USC00447338,ROCKY MT,36.9769,-79.8961,400.8
USC00447925,S BOSTON,36.6953,-78.8808,100.3
USR0000NCAS,CASWELL GAME LANDS N. CAROLINA,36.3856,-79.2919,176.8
USR0000VASH,LIME KILN VIRGINIA,37.9864,-79.7594,786.4
USW00003759,CHARLOTTESVILLE 2 SSE,37.9975,-78.4656,358.7
USW00013723,GREENSBORO AP,36.0969,-79.9431,274.9
USW00013728,DANVILLE RGNL AP,36.5728,-79.335,168.2
USW00013733,LYNCHBURG RGNL AP,37.3214,-79.2064,274.9
USW00013741,ROANOKE-BLACKSBURG RGNL AP,37.3172,-79.9736,346.9
USW00093783,BURLINGTON ALAMANCE RGNL AP,36.0475,-79.4739,185.0
USC00312635,EDENTON,36.0164,-76.5517,3.0
USC00312719,ELIZABETH CITY,36.3097,-76.205,2.4
USC00314456,JACKSON,36.3964,-77.4239,37.5
USC00314962,LEWISTON,36.1325,-77.1708,15.2
USC00315996,MURFREESBORO,36.4522,-77.0803,30.5
USC00317319,ROANOKE RAPIDS,36.4789,-77.6714,64.0
USC00440187,AMELIA COURTHOUSE,37.345,-77.9781,105.2
USC00440327,ASHLAND,37.7553,-77.485,67.1
USC00441322,FT PICKETT,37.0375,-77.9461,100.6
USC00442142,CROZIER,37.6664,-77.8769,85.3
USC00442400,DISPUTANTA,37.1122,-77.2017,39.6
USC00442790,EMPORIA 1 WNW,36.6983,-77.5597,30.5
USC00444101,HOPEWELL,37.2992,-77.2775,12.2
USC00446147,NORFOLK S,36.8708,-76.2289,3.0
USC00446161,N,37.4333,-76.4417,0.9
USC00446656,PETERSBURG,37.2389,-77.3925,5.8
USC00448192,SUFFOLK LAKE KILBY,36.7297,-76.6014,6.7
USC00448680,VARINA,37.4558,-77.3503,46.0
USC00448800,WAKEFIELD 1 NW,36.9839,-77.0078,34.4
USC00448829,WALKERTON 2 NW,37.7433,-77.04,15.2
USC00448837,WALLACETON-LAKE DRUMMOND,36.595,-76.4392,6.4
USC00448894,WARSAW 2 NW,37.9881,-76.7769,42.7
USC00449025,W PT 2 NW,37.5656,-76.8,6.1
USC00449151,WILLIAMSBURG 2 N,37.3017,-76.7039,21.3
USR0000NGRC,GREENS CROSS NORTH CAROLINA,36.0175,-76.8917,12.8
USR0000VGDR,GREAT DISMAL NWR VIRGINIA,36.6128,-76.5542,9.1
USR0000VJAM,JAMES RIVER VIRGINIA,37.25,-77.25,15.2
USW00000153,CHESTERFIELD CO AP,37.4,-77.5169,72.2
USW00000154,HAMPTON ROADS EXECUTIVE AP,36.7831,-76.45,7.0
USW00013737,NORFOLK INTL AP,36.9036,-76.1928,3.4
USW00013740,RICHMOND INTL AP,37.5117,-77.3233,50.6
USW00013750,NORFOLK NAS,36.9375,-76.2892,5.2
USW00013762,FENTRESS NAVAL AUX FLD,36.7008,-76.1294,3.0
USW00013769,OCEANA NAS,36.8167,-76.0333,7.0
USW00013786,ELIZABETH CITY CGAS,36.2578,-76.1717,1.8
USW00093741,NEWPORT NEWS INTL AP,37.1322,-76.4939,11.0
USW00093773,NORFOLK RICH,36.9842,-77.0072,77.7
USW00093775,ASHLAND HANOVER CO MUNI AP,37.7092,-77.4347,61.6
USC00446475,PAINTER 2 W,37.5844,-75.8217,9.1
USW00003739,CAPE CHARLES 5 ENE,37.2908,-75.9269,8.8
USW00093739,WALLOPS IS NASA TEST FACILITY,37.9372,-75.4661,9.8
USC00040212,ANGWIN PACIFIC UNION COLLEGE,38.5731,-122.441,522.7
USC00041312,CALISTOGA,38.5769,-122.578,106.7
USC00041838,CLOVERDALE,38.7931,-123.026,121.9
USC00041948,COLUSA 2 SSW,39.1875,-122.027,15.2
USC00042934,FAIRFIELD,38.2736,-122.068,12.2
USC00043161,FT BRAGG 5 N,39.51,-123.756,37.5
USC00043191,FT ROSS,38.515,-123.245,34.1
USC00043578,GRATON,38.4306,-122.865,61.0
USC00043875,HEALDSBURG,38.6294,-122.866,53.9
USC00044712,LAKE SOLANO,38.4919,-122.004,57.0
USC00045360,MARKLEY COVE,38.4917,-122.124,146.3
USC00046074,NAPA STATE HOSPITAL,38.2778,-122.265,10.7
USC00046506,ORLAND,39.7458,-122.2,77.4
USC00046826,PETALUMA AP,38.2578,-122.608,6.1
USC00047109,POTTER VALLEY POWERHOUSE,39.3619,-123.129,310.3
USC00047965,SANTA ROSA,38.4558,-122.713,50.6
USC00048351,SONOMA,38.2994,-122.462,29.6
USC00048587,STONY GORGE RSVR,39.5861,-122.534,243.8
USC00049219,VALLEJO,38.1,-122.187,103.9
USC00049699,WILLOWS 6 W,39.5231,-122.305,71.3
USR0000CALD,ALDER SPRINGS CALIFORNIA,39.6514,-122.724,1310.6
USR0000CBAR,BARNABY CALIFORNIA,38.0281,-122.702,378.0
USR0000CBIR,BIG ROCK CALIFORNIA,38.0394,-122.57,457.2
USR0000CBOO,BOONVILLE CALIFORNIA,38.9875,-123.349,196.3
USR0000CBRO,BROOKS CALIFORNIA,38.7383,-122.145,107.9
USR0000CCOU,COUNTY LINE CALIFORNIA,39.0189,-122.412,635.5
USR0000CCRN,CORNING CALIFORNIA,39.9389,-122.17,89.6
USR0000CEAG,EAGLE PEAK CALIFORNIA,39.9278,-122.657,1131.7
USR0000CEEL,EEL RIVER CALIFORNIA,39.8333,-123.083,457.2
USR0000CHAW,HAWKEYE CALIFORNIA,38.7817,-122.917,609.6
USR0000CHGL,HIGH GLADE LOOKOUT CALIFORNIA,39.2083,-122.808,1475.2
USR0000CHLD,HOPLAND CALIFORNIA,39.0308,-123.081,817.5
USR0000CKNO,KNOXVILLE CREEK CALIFORNIA,38.8619,-122.417,670.6
USR0000CKON,KONOCTI CALIFORNIA,38.9119,-122.706,659.3
USR0000CLAY,LAYTONVILLE CALIFORNIA,39.7022,-123.485,554.7
USR0000CLYO,LYONS VALLEY CALIFORNIA,39.1258,-123.074,975.4
USR0000CMCG,MCGUIRES CALIFORNIA,39.3528,-123.601,180.7
USR0000CMEN,MENDOCINO PASS CALIFORNIA,39.8075,-122.945,1652.0
USR0000CROD,RODEO VALLEY,39.6681,-123.321,740.1
USR0000CSAC,SACRAMENTO NWR CALIFORNIA,39.4172,-122.183,36.6
USR0000CSDC,SODA CREEK CALIFORNIA,39.425,-122.977,540.4
USR0000CSRS,SANTA ROSA CALIFORNIA,38.4786,-122.712,175.6
USR0000CSTO,STONYFORD CALIFORNIA,39.3669,-122.575,365.8
USR0000CTHO,THOMES CREEK CALIFORNIA,39.8644,-122.61,317.0
USW00023213,SANTA ROSA SONOMA CO AP,38.5036,-122.811,36.3
USW00023275,UKIAH MUNI AP,39.1278,-123.2,183.8
USW00093227,NAPA CO AP,38.2075,-122.28,4.9
USW00093245,BODEGA 6 WSW,38.3208,-123.075,19.2
USC00040931,BOCA,39.3886,-120.094,1699.3
USC00041912,COLFAX,39.09,-120.947,723.3
USC00042294,DAVIS 2 WSW EXP FARM,38.535,-121.776,18.3
USC00042500,DOWNIEVILLE,39.5633,-120.824,888.5
USC00043573,GRASS VALLEY #2,39.2042,-121.068,731.5
USC00046136,NEVADA CITY,39.2467,-121.001,847.6
USC00046174,NEW MELONES DAM HQ,38.0047,-120.486,292.6
USC00046521,OROVILLE,39.5178,-121.553,52.1
USC00047085,PORTOLA,39.8053,-120.472,1478.3
USC00047195,QUINCY,39.9367,-120.948,1042.4
USC00047702,SAN ANDREAS 2,38.1914,-120.671,335.3
USC00048218,SIERRAVILLE RS,39.5833,-120.371,1516.4
USC00048606,STRAWBERRY VALLEY 2,39.5319,-121.161,1130.8
USC00048758,TAHOE CITY,39.1678,-120.143,1898.9
USC00048760,TAHOMA,39.06,-120.129,1924.8
USC00049040,TRUCKEE-TAHOE AP,39.3181,-120.145,1798.3
USC00049298,VERDI 2W,39.5214,-120.027,1654.8
USC00049742,WINTERS,38.5253,-121.978,41.1
USR0000CBAL,BALD MTN LOC CALIFORNIA,38.9056,-120.697,1426.5
USR0000CBGR,BANGOR CALIFORNIA,39.3975,-121.386,244.8
USR0000CBLT,BEN BOLT CALIFORNIA,38.5908,-120.934,275.8
USR0000CBVR,BEAVER CAMP LOC CALIFORNIA,38.4883,-120.325,1524.0
USR0000CCOH,COHASSET CALIFORNIA,39.8717,-121.769,528.2
USR0000CDOG,DOG VALLEY CALIFORNIA,39.5619,-120.048,1821.5
USR0000CDUN,DUNCAN CALIFORNIA,39.1439,-120.509,2164.1
